Interval,Top Keyword,Count
2018Q4,plantation,4
2018Q4,Kumar,4
2018Q4,Halloween,4
2018Q4,rag,4
2018Q4,people,4
2018Q4,Ash,4
2018Q4,engagement,4
2018Q4,Ali,4
2018Q4,winter,4
2018Q4,Guru,4
2018Q4,gallery,4
2018Q4,Jai,4
2018Q4,New,4
2018Q4,culture,3
2018Q4,heroine,3
2018Q4,assault,3
2018Q4,back,3
2018Q4,drama,3
2019Q1,Bengal,36
2019Q1,Delhi,26
2019Q1,Mumbai,16
2019Q1,Lucknow,13
2019Q1,Man,12
2019Q1,Kannada,11
2019Q1,New,10
2019Q1,Year,10
2019Q1,Day,10
2019Q1,loss,10
2019Q1,India,9
2019Q1,Chennai,8
2019Q1,Raj,8
2019Q1,film,7
2019Q1,time,7
2019Q1,Pan,7
2019Q1,Ban,7
2019Q1,day,7
2019Q1,happy,6
2019Q1,music,6
2019Q1,Sand,6
2019Q1,Padma,6
2019Q1,new,5
2019Q1,year,5
2019Q1,Chi,5
2019Q1,Kashmir,5
2019Q1,Shi,5
2019Q1,Indo,5
2019Q1,Lok,5
2019Q1,Valentine,5
2019Q1,Republic,5
2019Q1,Pune,5
2019Q1,martyr,5
2019Q1,weight,5
2019Q1,Weight,5
2019Q1,Singh,4
2019Q1,protest,4
2019Q1,murder,4
2019Q1,Rain,4
2019Q1,Bollywood,4
2019Q1,book,4
2019Q1,San,4
2019Q1,Big,4
2019Q1,Boss,4
2019Q1,thriller,4
2019Q1,Kapoor,4
2019Q1,Rama,4
2019Q1,Ash,4
2019Q1,food,4
2019Q1,Gang,4
2019Q2,Bengal,34
2019Q2,Delhi,30
2019Q2,Lucknow,27
2019Q2,Mumbai,15
2019Q2,day,14
2019Q2,time,12
2019Q2,loss,10
2019Q2,Weight,9
2019Q2,Sam,8
2019Q2,Ban,8
2019Q2,Indo,7
2019Q2,She,7
2019Q2,weight,7
2019Q2,Kannada,7
2019Q2,Love,7
2019Q2,Mal,6
2019Q2,film,6
2019Q2,life,6
2019Q2,Khan,6
2019Q2,water,6
2019Q2,birthday,5
2019Q2,social,5
2019Q2,Vijay,5
2019Q2,work,5
2019Q2,India,5
2019Q2,Chennai,5
2019Q2,Day,5
2019Q2,Singh,5
2019Q2,You,5
2019Q2,Kerala,4
2019Q2,Shah,4
2019Q2,Loss,4
2019Q2,Raj,4
2019Q2,Odisha,4
2019Q2,murder,4
2019Q2,Ash,4
2019Q2,festival,4
2019Q2,field,4
2019Q2,fashion,4
2019Q2,Vin,4
2019Q2,Sun,4
2019Q2,yoga,4
2019Q2,drama,4
2019Q2,Assam,4
2019Q2,Karnataka,4
2019Q2,Indian,4
2019Q2,Rama,4
2019Q2,music,4
2019Q2,happy,4
2019Q2,pets,4
2019Q3,Bengal,53
2019Q3,Delhi,21
2019Q3,loss,21
2019Q3,Man,19
2019Q3,Ban,19
2019Q3,Khan,15
2019Q3,Weight,14
2019Q3,Lucknow,13
2019Q3,Day,13
2019Q3,time,11
2019Q3,Kapoor,10
2019Q3,Telangana,9
2019Q3,She,9
2019Q3,India,9
2019Q3,Sri,8
2019Q3,weight,8
2019Q3,Pradesh,8
2019Q3,Spider,7
2019Q3,dance,7
2019Q3,water,7
2019Q3,Karnataka,7
2019Q3,Cha,7
2019Q3,Raj,6
2019Q3,film,6
2019Q3,life,6
2019Q3,Ali,6
2019Q3,Jan,6
2019Q3,Independence,6
2019Q3,ICC,5
2019Q3,World,5
2019Q3,Cup,5
2019Q3,2019,5
2019Q3,Kumar,5
2019Q3,Andhra,5
2019Q3,Krishna,5
2019Q3,people,5
2019Q3,Bollywood,5
2019Q3,San,5
2019Q3,Sun,4
2019Q3,wedding,4
2019Q3,del,4
2019Q3,Kemp,4
2019Q3,plantation,4
2019Q3,murder,4
2019Q3,Men,4
2019Q3,Das,4
2019Q3,Hussain,4
2019Q3,hair,4
2019Q3,day,4
2019Q3,Sand,4
2019Q4,Bengal,62
2019Q4,Delhi,38
2019Q4,Khan,14
2019Q4,Lucknow,12
2019Q4,Kapoor,11
2019Q4,Mumbai,10
2019Q4,time,10
2019Q4,Christmas,9
2019Q4,Cha,8
2019Q4,Kerala,8
2019Q4,thriller,8
2019Q4,Ali,8
2019Q4,loss,8
2019Q4,dance,8
2019Q4,Guru,7
2019Q4,Krishna,7
2019Q4,music,7
2019Q4,Bollywood,7
2019Q4,Nash,7
2019Q4,Singh,6
2019Q4,Gandhi,6
2019Q4,man,6
2019Q4,San,6
2019Q4,New,6
2019Q4,Year,6
2019Q4,Hyderabad,6
2019Q4,Vijay,6
2019Q4,social,5
2019Q4,hair,5
2019Q4,Maharashtra,5
2019Q4,Sri,5
2019Q4,Day,5
2019Q4,comedy,5
2019Q4,Chennai,5
2019Q4,Jaya,4
2019Q4,Cho,4
2019Q4,Telangana,4
2019Q4,Pune,4
2019Q4,Kai,4
2019Q4,Sand,4
2019Q4,Weight,4
2019Q4,Ban,4
2019Q4,Nan,4
2019Q4,Tamil,4
2019Q4,Kannada,4
2019Q4,fashion,4
2019Q4,Shah,4
2019Q4,film,4
2019Q4,Bihar,4
2019Q4,crore,4
2020Q1,Bengal,22
2020Q1,Lucknow,20
2020Q1,Day,20
2020Q1,Delhi,16
2020Q1,She,15
2020Q1,Telangana,11
2020Q1,Hyderabad,10
2020Q1,crore,10
2020Q1,Khan,9
2020Q1,Ban,9
2020Q1,New,8
2020Q1,Ari,8
2020Q1,Cancer,8
2020Q1,San,8
2020Q1,Kannada,8
2020Q1,Raj,8
2020Q1,Year,7
2020Q1,Tau,7
2020Q1,Gemini,7
2020Q1,day,7
2020Q1,Republic,6
2020Q1,Valentine,6
2020Q1,fashion,5
2020Q1,social,5
2020Q1,Man,5
2020Q1,Big,5
2020Q1,Happy,5
2020Q1,Shiva,5
2020Q1,Mumbai,5
2020Q1,Sharma,5
2020Q1,Pradesh,5
2020Q1,Women,5
2020Q1,music,4
2020Q1,Karnataka,4
2020Q1,Cha,4
2020Q1,Boss,4
2020Q1,winter,4
2020Q1,Pan,4
2020Q1,Krishna,4
2020Q1,Chan,4
2020Q1,protest,4
2020Q1,Nash,4
2020Q1,India,4
2020Q1,story,4
2020Q1,Shankar,4
2020Q1,Bollywood,4
2020Q1,Shine,4
2020Q1,Jai,4
2020Q1,fraud,4
2020Q1,Andhra,4
2020Q2,lock,26
2020Q2,Bihar,15
2020Q2,Karnataka,13
2020Q2,Day,12
2020Q2,time,10
2020Q2,Gujarat,8
2020Q2,test,8
2020Q2,Bengal,7
2020Q2,Delhi,7
2020Q2,Kannada,7
2020Q2,Ari,6
2020Q2,Tau,6
2020Q2,Gemini,6
2020Q2,Cancer,6
2020Q2,Man,6
2020Q2,Kolkata,5
2020Q2,people,5
2020Q2,driver,5
2020Q2,seat,5
2020Q2,Sikh,5
2020Q2,film,5
2020Q2,Nepal,5
2020Q2,Mother,5
2020Q2,Pat,5
2020Q2,man,4
2020Q2,Jai,4
2020Q2,social,4
2020Q2,Rajasthan,4
2020Q2,Mal,4
2020Q2,Pradesh,4
2020Q2,World,4
2020Q2,pan,4
2020Q2,Cho,4
2020Q2,Haryana,4
2020Q2,Kapoor,4
2020Q2,Khan,4
2020Q2,online,4
2020Q2,Krishna,4
2020Q2,Lock,4
2020Q2,Cha,4
2020Q2,mask,3
2020Q2,Jaya,3
2020Q2,Happy,3
2020Q2,Uttar,3
2020Q2,Social,3
2020Q2,food,3
2020Q2,China,3
2020Q2,Ahmed,3
2020Q2,Mumbai,3
2020Q2,Kai,3
2020Q3,Ari,26
2020Q3,Tau,25
2020Q3,Gemini,25
2020Q3,Cancer,25
2020Q3,pan,11
2020Q3,Mumbai,10
2020Q3,Bihar,8
2020Q3,Delhi,8
2020Q3,Cha,8
2020Q3,lock,7
2020Q3,people,7
2020Q3,Raj,7
2020Q3,Bar,7
2020Q3,Singh,7
2020Q3,Kapoor,7
2020Q3,suicide,7
2020Q3,Pan,7
2020Q3,Khan,6
2020Q3,Bollywood,6
2020Q3,hair,6
2020Q3,time,6
2020Q3,Son,6
2020Q3,con,6
2020Q3,Day,6
2020Q3,Jan,6
2020Q3,crore,6
2020Q3,Sam,6
2020Q3,Pradesh,5
2020Q3,Ban,5
2020Q3,Man,5
2020Q3,music,5
2020Q3,Chan,5
2020Q3,screen,5
2020Q3,assault,4
2020Q3,Guru,4
2020Q3,Jai,4
2020Q3,video,4
2020Q3,India,4
2020Q3,protest,4
2020Q3,San,4
2020Q3,Pat,4
2020Q3,life,4
2020Q3,Nash,4
2020Q3,social,4
2020Q3,film,4
2020Q3,Shiva,4
2020Q3,Samantha,4
2020Q3,Lucknow,4
2020Q3,Independence,4
2020Q3,diamond,4
2020Q4,Cancer,59
2020Q4,Ari,58
2020Q4,Tau,58
2020Q4,Gemini,58
2020Q4,pan,15
2020Q4,time,14
2020Q4,Raj,12
2020Q4,Bihar,12
2020Q4,Christmas,12
2020Q4,Delhi,11
2020Q4,Bengal,10
2020Q4,Gujarat,9
2020Q4,She,8
2020Q4,Pat,8
2020Q4,sex,7
2020Q4,Goddess,7
2020Q4,thriller,7
2020Q4,Nash,7
2020Q4,Man,6
2020Q4,New,6
2020Q4,rape,5
2020Q4,Kannada,5
2020Q4,Cha,5
2020Q4,Day,5
2020Q4,self,5
2020Q4,film,5
2020Q4,Ahmed,5
2020Q4,Mal,5
2020Q4,Year,5
2020Q4,Karnataka,4
2020Q4,social,4
2020Q4,life,4
2020Q4,Pradesh,4
2020Q4,Ram,4
2020Q4,India,4
2020Q4,Vijay,4
2020Q4,Pan,4
2020Q4,Shankar,4
2020Q4,Sand,4
2020Q4,wedding,4
2020Q4,Bollywood,4
2020Q4,winter,4
2020Q4,San,4
2020Q4,Pride,4
2020Q4,Pune,3
2020Q4,Leo,3
2020Q4,sugar,3
2020Q4,Krishna,3
2020Q4,health,3
2020Q4,Kolkata,3
2021Q1,Ari,32
2021Q1,Gemini,32
2021Q1,Cancer,32
2021Q1,Tau,31
2021Q1,time,12
2021Q1,Mumbai,12
2021Q1,She,11
2021Q1,pan,11
2021Q1,Lucknow,9
2021Q1,Raj,9
2021Q1,Bengal,9
2021Q1,Delhi,9
2021Q1,Man,8
2021Q1,Day,8
2021Q1,Chennai,7
2021Q1,Nash,6
2021Q1,people,6
2021Q1,Kannada,6
2021Q1,Maharashtra,6
2021Q1,Big,6
2021Q1,Boss,6
2021Q1,Kerala,6
2021Q1,new,5
2021Q1,year,5
2021Q1,Cha,5
2021Q1,Ram,5
2021Q1,acid,5
2021Q1,lock,5
2021Q1,Pradesh,5
2021Q1,Sam,5
2021Q1,Pan,5
2021Q1,Interview,5
2021Q1,Ban,5
2021Q1,happy,4
2021Q1,run,4
2021Q1,Chan,4
2021Q1,Gujarat,4
2021Q1,art,4
2021Q1,Ash,4
2021Q1,Singh,4
2021Q1,day,4
2021Q1,Nadu,4
2021Q1,Samsung,4
2021Q1,Galaxy,4
2021Q1,Vijay,4
2021Q1,women,4
2021Q1,thriller,3
2021Q1,sugar,3
2021Q1,pro,3
2021Q1,social,3
2021Q2,pan,29
2021Q2,Ari,26
2021Q2,Tau,26
2021Q2,Gemini,26
2021Q2,Cancer,26
2021Q2,Pradesh,17
2021Q2,She,15
2021Q2,Day,14
2021Q2,Kannada,14
2021Q2,time,13
2021Q2,Raj,12
2021Q2,Andhra,11
2021Q2,Man,10
2021Q2,Mumbai,10
2021Q2,people,10
2021Q2,Bengal,9
2021Q2,film,9
2021Q2,Uttar,8
2021Q2,vaccine,8
2021Q2,Krishna,8
2021Q2,Bangalore,8
2021Q2,Delhi,7
2021Q2,Bollywood,7
2021Q2,Ram,7
2021Q2,crore,7
2021Q2,Mother,7
2021Q2,Nagar,6
2021Q2,Mal,6
2021Q2,Chan,6
2021Q2,Hyderabad,6
2021Q2,Bihar,6
2021Q2,San,6
2021Q2,loss,5
2021Q2,Singh,5
2021Q2,Shine,5
2021Q2,Ravi,5
2021Q2,Maharashtra,5
2021Q2,Pune,5
2021Q2,Kumar,5
2021Q2,Vijay,5
2021Q2,skin,5
2021Q2,music,5
2021Q2,social,5
2021Q2,Sam,5
2021Q2,Happy,5
2021Q2,Ahmed,4
2021Q2,India,4
2021Q2,show,4
2021Q2,hair,4
2021Q2,World,4
2021Q3,Cancer,57
2021Q3,Ari,56
2021Q3,Tau,56
2021Q3,Gemini,56
2021Q3,Kannada,22
2021Q3,pan,17
2021Q3,Man,15
2021Q3,Delhi,12
2021Q3,thriller,11
2021Q3,She,11
2021Q3,Bihar,9
2021Q3,Bengal,9
2021Q3,Karnataka,8
2021Q3,Nash,8
2021Q3,music,7
2021Q3,social,7
2021Q3,media,7
2021Q3,Tri,7
2021Q3,Raj,7
2021Q3,Mumbai,7
2021Q3,Jan,7
2021Q3,Sri,6
2021Q3,Shiva,6
2021Q3,crore,6
2021Q3,Maharashtra,6
2021Q3,Ash,6
2021Q3,Sur,6
2021Q3,Vijay,6
2021Q3,time,6
2021Q3,murder,6
2021Q3,Cha,6
2021Q3,Krishna,6
2021Q3,video,5
2021Q3,Mal,5
2021Q3,food,5
2021Q3,life,5
2021Q3,Chi,5
2021Q3,Mad,5
2021Q3,Ana,5
2021Q3,Kapoor,5
2021Q3,Rama,5
2021Q3,screen,5
2021Q3,mental,4
2021Q3,Ravi,4
2021Q3,Sand,4
2021Q3,Kumar,4
2021Q3,Sai,4
2021Q3,Bollywood,4
2021Q3,San,4
2021Q3,Ram,4
2021Q4,Ari,65
2021Q4,Tau,65
2021Q4,Gemini,65
2021Q4,Cancer,65
2021Q4,Pune,16
2021Q4,Delhi,14
2021Q4,Raj,13
2021Q4,fraud,12
2021Q4,Bengal,11
2021Q4,Man,11
2021Q4,Mumbai,11
2021Q4,film,11
2021Q4,murder,11
2021Q4,Love,11
2021Q4,crore,10
2021Q4,Kumar,9
2021Q4,Christmas,9
2021Q4,She,8
2021Q4,Ram,8
2021Q4,You,8
2021Q4,Maharashtra,7
2021Q4,pan,7
2021Q4,Sur,6
2021Q4,thriller,6
2021Q4,Mad,6
2021Q4,Deep,6
2021Q4,Vijay,5
2021Q4,Fashion,5
2021Q4,Week,5
2021Q4,Kerala,5
2021Q4,Pre,5
2021Q4,time,5
2021Q4,Bad,5
2021Q4,India,4
2021Q4,World,4
2021Q4,screen,4
2021Q4,Per,4
2021Q4,hair,4
2021Q4,Sen,4
2021Q4,Jaya,4
2021Q4,Ava,4
2021Q4,Sri,4
2021Q4,love,4
2021Q4,Nik,4
2021Q4,Bangalore,4
2021Q4,Times,4
2021Q4,Sam,3
2021Q4,women,3
2021Q4,comedy,3
2021Q4,Karnataka,3
